id	filename	md5	size	state	study
db073c92-3ec9-4d53-a316-6bef10a18c38	0bfd58e646ae416c14171eaf267821c9_gdc_realn.bam	9d911feeac694c2e5c009bd02420bddb	10481817209	live	TCGA-ESCA
f215f278-8c2f-4c7c-bf8f-aa70647f466a	2a33dd6fa222c17c51e0fec8ece047f7_gdc_realn.bam	03f4e8e03c7f4f505066537fa0c28d82	12442836439	live	TCGA-ESCA
3e3457ef-1f1f-40ec-99cf-35443c14b225	2f437b9f71f77fbc5eebba607d178d7d_gdc_realn.bam	a831b75416026487403e6f63d447da17	9699485445	live	TCGA-ESCA
046eaa7e-6212-4a9f-bc59-1cf439f92fe0	45b9cb47ec9bd492a88de73dc235ef20_gdc_realn.bam	739a700fe72d76224b9c7502ac14854c	10208971285	live	TCGA-ESCA
87571ea9-9317-41bb-b914-60e5c7d14485	6236283b93fbf09d089e281c0415c032_gdc_realn.bam	9d25306ac2b1219988c2d6331600a8cb	12677430289	live	TCGA-ESCA
1e4248ab-a033-4f62-9a87-ecee3473860c	6d189f042ee079c4e48820d62a97fbe2_gdc_realn.bam	0974707daa77d4824f30a7a9cc98242a	11180621471	live	TCGA-ESCA
b11fbc6b-8548-4fd9-8a1a-a545a2fcc66c	a3288ad75c3f557d60c84928dcccaf59_gdc_realn.bam	82086ec2cb36e8206d6e00ce654fe194	13550715841	live	TCGA-ESCA
8705b385-5355-4dcb-9dff-4d0fe3ffa2be	cd0215201d9161c1e3c7cc62193df75e_gdc_realn.bam	0e797513275363d50a3d3b5ac143cc1f	9978160265	live	TCGA-ESCA
94c74fc8-ea96-4246-8728-940a98be276b	bdc06e29e292ac57f0d030d49a92a217_gdc_realn.bam	c3dd347db0b36176b99c8439ff31e4ba	13109291323	live	TCGA-ESCA
814485a5-d52a-469a-b70a-49b91aa56bce	bf1110a3491ec50bb9d990fd436f865b_gdc_realn.bam	10d15e18a8fff3963fd410386ae88c4b	12825686880	live	TCGA-ESCA
7d9b04e9-7e1d-4566-b5d9-d7fad65de510	756bb41f4a578e70c29a6b73031d39f6_gdc_realn.bam	777defe805c6518e1d2bc088a9a43076	12987193330	live	TCGA-ESCA
f5e66beb-49cf-4a9f-8115-64a67938af32	873c6cd64edbb88113ad5895c9464870_gdc_realn.bam	7a5acfd537922952277fd52f6b8bf359	12079356989	live	TCGA-ESCA
f1b9e2ed-34b6-45fc-8c10-a1bb62d0a53a	23eceaf763276d7026ab10a84e8292c6_gdc_realn.bam	72e14de5ab9554cd909ef32400c94a5c	12982503470	live	TCGA-ESCA
edcc3519-7913-4c4f-92e0-f0e3a247ce35	0da72506eb267683edfcc3c48738174c_gdc_realn.bam	7a77285649ff1d3f7cf285994aba064d	10330623505	live	TCGA-ESCA
780932b0-8b7f-4e26-a622-d93f4dcd6b00	242ed09eaf4935a19eaa17c8a382a2a3_gdc_realn.bam	91e14aced8b28b7b95e925694dbe35f2	10314741002	live	TCGA-ESCA
ce8d3e52-6587-467f-bcc5-6b758fe9b32b	5f27fad8fbbfe18aa1f44f313dac4980_gdc_realn.bam	7e49b591ef9ecb341170593c9691728f	10362989011	live	TCGA-ESCA
457d360c-7b14-4907-8fd0-3eec37b6cd42	e4432b1d3e3c1e3224d97d423bd2742d_gdc_realn.bam	86f46846c5c9948d59d737fec5df64f4	12476688150	live	TCGA-ESCA
682ae42e-36a4-4857-adc9-14abcbe48634	1daaf3ecc3706506912f4974b743cc6f_gdc_realn.bam	64bbebd5ca8dd58ca6400d2e73307de2	13794466917	live	TCGA-ESCA
6a3a16f4-3f68-4391-b86a-45e822e2d8b9	ee4c58b79f71e50acf5f832bc282eaf3_gdc_realn.bam	c00155753952cec7064573bf547afb21	14622858456	live	TCGA-ESCA
ac02badb-a59a-4def-830f-d7dc2541e84c	81d3ae22c06c5de7be6c5cc7944f0092_gdc_realn.bam	4031e8d50db63e0a631b0d1670b8777a	11513423701	live	TCGA-ESCA
32afbf35-f4dc-465a-a12e-44f91dd353ac	26adb042f14107b22e8ab533c652a856_gdc_realn.bam	f6e812875dffc68f0ea6151abe3dc2a7	12523164929	live	TCGA-ESCA
10496104-358d-4079-9c14-114c2d741ecd	5f6ee98559e8d686c9529fa65af1d9a2_gdc_realn.bam	5d630b8e80b3e87a97a3970610675033	11042445434	live	TCGA-ESCA
8359bc1c-25d7-4425-8a9f-c560e8cbaae5	18ba5d11d0bc398120c732b87c16001c_gdc_realn.bam	48260a113490225a5e01334139049161	10637696882	live	TCGA-ESCA
2d29fdde-16de-4220-83ef-ff994e48a6fc	7ad63487c851a9944fde6a30e6b298ea_gdc_realn.bam	e00e784f587620144c2c520acf3454db	13527605822	live	TCGA-ESCA
07e57a26-eee2-4505-b799-c10c327e4c16	a8ac9e48baa1cca9c6fe7608ce71ab74_gdc_realn.bam	53f2843e0f20e65751d8368919f9b270	12912918041	live	TCGA-ESCA
5059d543-7ef9-4f7d-83d8-f16ccc12cbe3	327bea342a6fb95085f74519d01f6c94_gdc_realn.bam	599ba69e7366346127ca2a0d917be0b8	8675117139	live	TCGA-ESCA
5986daee-dd0e-423c-b1fc-ec45aa96ffd2	dfe535799fc05c4c6fedb21ae523dc38_gdc_realn.bam	d45f261f4613fe37e1abd1f18938b355	10870346061	live	TCGA-ESCA
365f9592-211a-489d-acbd-56dc5ea0293a	3d83524f45ec97701b5e6125121964a8_gdc_realn.bam	e4e19224dd3fa0ebebc3817ec014625d	10620870487	live	TCGA-ESCA
8880756e-3987-4c00-ad4b-7a65cf2e623a	146f73d4ca4219d5a5515ba874ba1b04_gdc_realn.bam	fd006c8fd2371b92a5e2e8fede4d3fdc	15708020927	live	TCGA-ESCA
